,Battery_measurement_time,Battery name,Cycle,Charge_time_measured,Charge_min_Voltage,Charge_max_Voltage,Charge_min_Current_measured,Charge_max_Current_measured,Charge_Temp_measured,Discharge_time_measured,Discharge_min_Voltage_measured,Discharge_max_Voltage_measured,Discharge_min_Current_measured,Discharge_max_Current_measured,Discharge_Temp_measured,Capacity,SOH
70,2008-08-03 18:34:29,B0018,70,10265.563,3.1791602068688216,4.203173880925448,-3.596319247083891,1.520156267862873,25.083400556730766,3011.343,2.36844257542991,4.188594535127793,-2.0125266173463885,0.0038292070941918738,30.775415173787835,1.5014219556532926,80.93899172887186
71,2008-08-03 22:18:31,B0018,71,10387.077999999994,3.1791792156011787,4.203378551338715,-3.5932804494349058,1.5225797071613465,25.063963924614146,3003.0,2.331968556073514,4.186295492358637,-2.0121939690963395,0.0033564516364867365,30.761821976538275,1.4963534117486457,80.66575552659644
72,2008-08-04 14:09:07,B0018,72,10678.531,3.3326771830478013,4.204052050450068,-3.8578735683871583,1.5293238562855787,24.012888073721715,3045.187,2.4057755306304176,4.187384370589753,-2.0205100517708847,0.010952486582947282,30.913721930762733,1.5334262000312422,82.6642837170715
73,2008-08-04 18:00:55,B0018,73,10383.266,3.1449283444986724,4.203103651800376,-3.5314683561386455,1.536047031556956,25.547225374528853,3028.469,2.4720838848798987,4.188929264481706,-2.0131819742858483,0.0022373072205481145,31.228215653165606,1.523845267514426,82.14779265683784
74,2008-08-04 21:47:14,B0018,74,10374.842999999993,3.1655438410213557,4.203208116707701,-3.5763495338026696,1.521512065657254,25.573544371551275,3012.937,2.342731326096539,4.1852697593324315,-2.013496073486494,0.004404973809935046,31.261679783387308,1.5011920994261239,80.92660058779416
75,2008-08-05 01:33:10,B0018,75,10405.703,3.1676664124058926,4.20228120560863,-3.572443577923696,1.521677206464041,25.48016572856392,2998.875,2.4198650452188226,4.18799771486628,-2.0122733205325782,0.001780177000886265,31.18408593575448,1.492417671450291,80.45358675534857
76,2008-08-05 05:19:22,B0018,76,10340.515,3.179891954236092,4.2029191401455,-3.6002842522833878,1.5233976219723375,25.42239082688843,2983.547,2.438879997223475,4.187899339921793,-2.013027320256293,0.003198488331731842,31.001432353085377,1.483323851940123,79.9633550923934
77,2008-08-05 09:50:52,B0018,77,10715.234,3.3291423159308855,4.202818753024203,-3.824584704284191,1.5214491108947004,24.406211878601937,2966.86,2.430465824271706,4.1882916128809375,-2.012954260463709,0.0033492168235809095,30.981374033120872,1.4807376792294196,79.82393911352555
78,2008-08-05 13:41:40,B0018,78,10396.641,3.182897165800991,4.203694836682205,-3.5871660355638757,1.5200749554645283,25.261305257060375,2954.797,2.4907267597860656,4.187409532380725,-2.012741175686338,0.003924536033092068,31.088687926688607,1.4735077809902477,79.4341881367415
79,2008-08-05 17:26:58,B0018,79,10412.625,3.195933755916512,4.202703303959949,-3.608196410697763,1.5215082431035611,25.442110123070492,2945.735,2.3678328028644775,4.188656943531829,-2.013377348559974,0.002327705686226338,31.336420133762665,1.46801928526661,79.1383130775639
80,2008-08-05 21:12:24,B0018,80,10393.5,3.1808828759301218,4.202371235103818,-3.590006273756836,1.5204528848902166,25.475101660981416,2941.375,2.3532703553328904,4.188198669984733,-2.013211476410487,0.0035939400914024445,31.22599987103565,1.4580923557119019,78.60316993136419
81,2008-08-06 00:57:26,B0018,81,10401.437,3.188408952508814,4.203206788665526,-3.6092514625801555,1.5228159155917425,25.307439939152406,2923.953,2.362897904778893,4.184528192003684,-2.0142936610392694,0.004826343280178228,31.037323488688802,1.4478660988891399,78.05189058362433
82,2008-08-06 05:53:58,B0018,82,10810.0,3.330725008639057,4.203846224766009,-3.8267582961531246,1.5215630106883564,24.228766655243138,2921.031,2.420200016704328,4.1927676322495895,-2.013245286480298,0.0030147593152949946,30.811349225731828,1.4527808777541982,78.31683758563824
83,2008-08-06 09:45:37,B0018,83,10428.437,3.193289128864028,4.203134188181427,-3.6115199004130396,1.5246280669463703,24.963204935100002,2902.75,2.472605886588914,4.187873640279204,-2.0138967840468363,0.00188911652035422,30.932223179746046,1.4425356364492432,77.76453481817188
84,2008-08-06 13:30:36,B0018,84,10419.094,3.203524499925966,4.202603243160275,-3.635405518453947,1.5210704875056607,25.16228062347318,2897.875,2.483165462226557,4.1880559282136725,-2.0132739002306224,0.0014032197731020648,31.215527070380897,1.4392712877203313,77.58855957432074
85,2008-08-06 17:15:22,B0018,85,10352.953,3.204504077613363,4.203115915060355,-3.633138654442405,1.5206694844618083,25.473037712821245,2892.094,2.4341986830086237,4.188063095530185,-2.0131642650090824,0.0030231667836495995,31.400797084337558,1.4286475681888218,77.01585371768061
86,2008-08-06 20:58:55,B0018,86,10296.766,3.200904668646634,4.2026495322294055,-3.628238174046095,1.5210267846661543,25.473217443634713,2886.921,2.497859027600416,4.185913481526783,-2.012453716602352,0.0024527231990189072,31.259213269721236,1.4249026750004896,76.81397317526904
87,2008-08-07 16:13:02,B0018,87,10289.437,3.333908101104736,4.202812507013382,-3.8650101474619176,1.5198275896249756,24.10483300906097,2942.531,2.3747408457948316,4.187259539606346,-2.013506755621097,0.0031177160092426474,31.134701292957466,1.4698115324524124,79.23492994106556
88,2008-08-07 19:56:43,B0018,88,10371.906,3.154978443626896,4.203121346196286,-3.560431495545415,1.521345909217846,25.452975839922793,2912.469,2.3589340839760866,4.187670932765983,-2.014872086495032,0.002504583669096718,31.246879695988095,1.4525819651050202,78.30611455790711
89,2008-08-07 23:40:59,B0018,89,10237.156000000003,3.1638644830777243,4.20322353008349,-3.5760385691476957,1.521528565231957,25.338235649853683,2895.594,2.4413266342198545,4.187836103953847,-2.0126300040805116,0.0016023425232613384,31.027558674438325,1.442834198908794,77.78062979024362
90,2008-08-08 03:22:43,B0018,90,10366.422,3.184112183718743,4.2029308737102555,-3.61234134501153,1.521627730346561,25.051202036186005,2884.406,2.311419659807122,4.18719517574786,-2.012054810012164,0.0024115620742285447,30.931917385258963,1.428376058807949,77.0012171290454
91,2008-08-08 07:06:26,B0018,91,10387.703,3.180685711270606,4.203192770006549,-3.6063568756853694,1.5212309913270652,24.857491491420344,2873.766,2.4953159238201255,4.183339938829854,-2.011816454093025,0.003922239513771784,30.667082236656018,1.4154547844370715,76.30465417051595
92,2008-08-08 17:08:38,B0018,92,10808.578,3.331270367633027,4.203657566485503,-3.8380439403065476,1.5231978110829993,24.14870072035666,2893.375,2.4398479869382084,4.192209704853633,-2.0147251295387147,0.003202237339106182,31.226789107710772,1.454576670077708,78.41364556121901
93,2008-08-08 21:00:10,B0018,93,10353.906,3.1684207940704123,4.202851879740705,-3.583972565372209,1.522045674999504,25.453269592318446,2884.9839999999967,2.376538319699514,4.1866224559264715,-2.01362953818943,0.0022908479361973973,31.387733116648285,1.4283179548274056,76.99808484662279
94,2008-08-09 00:43:42,B0018,94,10326.266,3.1779730198063016,4.203036522259961,-3.595672667640784,1.520957729380056,25.57251082982669,2870.234,2.3722299202290382,4.186945959000922,-2.0143431411678145,0.002742773505057746,31.505666838292886,1.4197026883204058,76.53365112635747
95,2008-08-09 04:26:32,B0018,95,10329.797,3.182893386164084,4.202699143699648,-3.6057009484624816,1.5220387861054403,25.65567263165318,2864.11,2.361475505115684,4.1874400308161395,-2.013805013275104,0.002494763805785208,31.5462258449116,1.4155606630306516,76.31036189749955
96,2008-08-09 08:09:19,B0018,96,10225.578,3.185888323028725,4.202132510889835,-3.6099213769677596,1.5208927020827216,25.542185816511246,2846.64,2.317937855025735,4.1845980039811215,-2.0140103653857673,0.003657732380165694,31.389977882297476,1.405680035419228,75.77771480684933
97,2008-08-09 13:01:49,B0018,97,10555.171,3.3292595706536177,4.203800521423536,-3.819453299600238,1.5228901531633015,24.65390943265731,2839.532,2.3372859753156225,4.186742025132256,-2.01313706710909,0.0021603358076119307,31.385433749863733,1.4084461071166137,75.92682882066349
98,2008-08-09 16:47:55,B0018,98,10318.984,3.1825968886440275,4.202486057204443,-3.591113925276393,1.5222516067763308,25.392539559644987,2832.703,2.3528810264952194,4.1871520936423146,-2.0146560328783325,0.003971959499767635,31.423707199142058,1.3968547782872414,75.30196086484692
99,2008-08-09 20:30:00,B0018,99,10242.609,3.190847485258167,4.203445628839536,-3.6060623804885976,1.5219295050511932,25.446963800887378,2827.077999999994,2.4646122144537173,4.187096292904282,-2.013905602750019,0.003500477982654989,31.435368910968148,1.3935670371440676,75.12472457747809
100,2008-08-10 00:10:42,B0018,100,10148.125,3.2060879874358847,4.202891384704809,-3.6291452874022956,1.5202355296310675,25.550044778754145,2821.531,2.4684655225527004,4.187367312766795,-2.0129862192992305,0.0019150019110163161,31.542375291159843,1.3893644292809475,74.89816944965945
101,2008-08-10 03:49:44,B0018,101,10333.687,3.2072600886498277,4.203095752943368,-3.637912819290177,1.5206152239465969,25.560938902561947,2805.156,2.4092923539400735,4.18534593452204,-2.0130373888261315,0.0035633455174765133,31.52669677306915,1.3785651415666713,74.31599902402239
102,2008-08-10 08:43:19,B0018,102,10501.25,3.3303620216109935,4.20206279696643,-3.8208384484922937,1.520391723943627,24.66855691720926,2814.906,2.477625480372779,4.186646524222555,-2.012440412153309,0.0025270257598763997,31.435921914290372,1.384901110085747,74.65755983684312
103,2008-08-10 12:28:09,B0018,103,10317.235,3.2078646709649923,4.20267699398556,-3.6309691484460576,1.5210094894384405,25.378329503723524,2801.156,2.335608852853518,4.184730834033599,-2.014185743260078,0.0023090961991655713,31.475238112886494,1.3703251814242443,73.87179740348331
104,2008-08-10 16:09:41,B0018,104,10206.859,3.1975827131925616,4.203826360237285,-3.6147315013489987,1.520620141001233,25.490176768563206,2794.187,2.441999086782534,4.187175976285891,-2.014463667770562,0.002745502446135923,31.5817445550721,1.3733464385229082,74.03466800917732
105,2008-08-10 19:49:16,B0018,105,10173.703,3.207313652510434,4.203161411020839,-3.631913403809718,1.5217530957759633,25.519272260346444,2785.391,2.4651687831472158,4.186108406696249,-2.0133489214151132,0.003537652556034693,31.647958536134297,1.3679487285504814,73.7436870486498
106,2008-08-10 23:28:10,B0018,106,10078.407000000007,3.210259960268952,4.2027125732168695,-3.6455373738952264,1.5203623470568937,25.65782286764763,2779.5,2.370892032033162,4.183460397462309,-2.013428528654807,0.00777136119727041,31.662032275252905,1.3567141087089647,73.13804864100184
107,2008-08-14 10:05:53,B0018,107,10653.719,3.332481557759816,4.202970107730749,-3.874364185211413,1.5226328070468524,23.343285627002313,2899.234,2.461879783248223,4.187091541628412,-2.01277944734302,0.0026017060660145164,30.434500875864142,1.4604310209194575,78.72924322020762
108,2008-08-14 13:54:59,B0018,108,10418.265,3.1415816755392143,4.203744225498938,-3.5275473531125288,1.5210395015477098,24.967082308519945,2894.922,2.4247066368907255,4.18736921126964,-2.0200047420918392,0.009113413153803115,31.017997058077018,1.4500998937104097,78.17231049614925
109,2008-08-14 17:39:49,B0018,109,10094.985,3.145229166421281,4.202335936360702,-3.5446829679100693,1.535629224526357,25.573348127075526,2888.25,2.4447222974031386,4.187597633155394,-2.0133646895300226,0.0037645837135773905,31.39483761465523,1.4381406901824496,77.52761106852412
110,2008-08-14 21:19:09,B0018,110,10110.108999999997,3.1574167419561268,4.20330985503628,-3.5582225653772324,1.5208779036555315,25.545704002011487,2873.906,2.443569395327192,4.187608979498198,-2.0145941601021073,0.004329207944597547,31.24511885640641,1.4283681980964316,77.00079337204485
111,2008-08-15 00:58:33,B0018,111,10105.172,3.165833264534804,4.203179984201726,-3.575442597430164,1.5215916047779678,25.35196919383656,2847.406,2.4666000274194886,4.186194120124063,-2.0124706482591095,0.00414847549756057,31.05306925187263,1.4147874517552432,76.26867945054364
112,2008-08-15 05:24:05,B0018,112,10466.765,3.3228211495310784,4.202562976491467,-3.816270726939115,1.520878799757341,24.306296956106422,2849.281,2.4272514813701016,4.186991375693876,-2.0131822133527364,0.004724226515961871,30.88589263299331,1.413889163393182,76.22025431993113
113,2008-08-15 09:09:00,B0018,113,10183.125,3.1767953624021548,4.204210716962248,-3.5802733736761847,1.5223444646961142,25.04791563153191,2833.688,2.4762628371779,4.185443351643291,-2.0130225462243683,0.0013113732243447548,31.053992379018933,1.3989331662177225,75.41400306782735
114,2008-08-15 12:48:53,B0018,114,10023.328,3.1865279423288704,4.202376618036477,-3.602019350986794,1.5204353822191614,25.39894282334293,2826.453,2.3607989727330003,4.186308413669027,-2.0189079388265974,0.0025506726829285183,31.492840068071885,1.3953322584033976,75.21988452127043
115,2008-08-15 16:25:59,B0018,115,9974.5,3.1734992170073526,4.202638726430576,-3.573674737571567,1.5205101814478572,25.887841606934128,2818.312,2.377011586588198,4.187179397572641,-2.012765928007659,0.007811398672227585,31.93832684630049,1.390046129540245,74.93491870022228
116,2008-08-15 20:02:08,B0018,116,10062.969,3.1757345650870934,4.202951503258163,-3.569944785978592,1.521105650837743,26.10841222140624,2812.7189999999973,2.4567563196678455,4.1854460754417,-2.0130424938927276,0.0028245095443000727,31.74562722135923,1.3860271454209647,74.7182624023947
117,2008-08-16 00:51:25,B0018,117,10809.453,3.3305353666696114,4.203237378174695,-3.8039741409021475,1.521125868539587,24.72407785161255,2803.5,2.3277314025979847,4.193052368415502,-2.012206599766764,0.002422871753456174,31.31018499405759,1.388215260193751,74.83621978461461
118,2008-08-16 04:41:15,B0018,118,10501.516,3.1756332437306507,4.203131632988233,-3.5726125929378547,1.5206566294095132,25.23968918098469,2783.25,2.4537913827403948,4.186241953638429,-2.012141821898546,0.003192129137073553,31.127360345471814,1.3761826562394497,74.18756347033406
119,2008-08-16 08:25:37,B0018,119,10463.781,3.1926273733035355,4.2034430204969295,-3.6148848366792565,1.5227346296964221,24.983659236998836,2776.391,2.3475608877759067,4.186011006323472,-2.01231372073967,0.003924964064534741,30.985550813719595,1.3647168898640165,73.56946436346267
120,2008-08-16 12:09:15,B0018,120,10340.328,3.188456885948682,4.202657460212684,-3.6054524433063038,1.5233725973383139,24.85258610041868,2766.516,2.3558347560196564,4.18675624032869,-2.0131811880616888,0.002101974331477834,30.899653280757406,1.3589854739373584,73.2604939074654
121,2008-08-16 15:50:39,B0018,121,10076.125,3.191082078316965,4.203092140987594,-3.6100298777208812,1.5220080307564599,24.773634709858584,2751.516,2.3791102362944754,4.1831553230638425,-2.0132734649228214,0.002880850510536099,30.706123644966482,1.3462308764008801,72.57291620112974
122,2008-08-18 11:25:33,B0018,122,10815.375,3.3305674151316507,4.203011750737204,-3.874766240393479,1.5216553098975782,23.375868750307735,2848.859,2.444740635238248,4.191989955143364,-2.013950042532596,0.0031832258024873626,30.47122187456595,1.4268427818454643,76.91856089045949
123,2008-08-18 15:16:36,B0018,123,10255.922,3.1528086511131885,4.203185027597145,-3.544059628401568,1.521215409170189,24.891081474259465,2840.016,2.431867772331712,4.185628679672912,-2.012375320433943,0.0020467170443975663,30.939221783021114,1.4064481483279663,75.81912240991063
124,2008-08-18 18:57:53,B0018,124,10173.578,3.1631079548977405,4.203194635783857,-3.5612051488524465,1.5210477447301756,25.20368568012635,2817.375,2.344037291947413,4.186834478731371,-2.0124205467796688,0.0033289159470451285,31.111640631561894,1.3934907492075153,75.12061203027417
125,2008-08-18 22:37:25,B0018,125,10016.75,3.155033155693838,4.203408305101649,-3.5569909323134596,1.521536864602344,25.23904482462839,2809.234,2.456436863057259,4.186613091061155,-2.0131578787415245,0.003253304712230313,31.037910219908994,1.3882493512249316,74.83805757157408
126,2008-08-19 02:14:12,B0018,126,10050.266,3.176948620891282,4.203070618530517,-3.5887209551282897,1.5230259659424346,25.133053833512577,2791.187,2.395547668334432,4.183907160253637,-2.0123169807019234,0.004023509653083662,30.967950840538833,1.3701878338420928,73.86439323920165
127,2008-08-19 06:41:07,B0018,127,10633.282,3.32078152194539,4.203447994730693,-3.8193395314988616,1.5216834377644481,24.147820442416382,2794.016,2.4536749172979215,4.18533882899107,-2.0152254170182307,0.0030324690133305163,30.93996203578424,1.3796951665608619,74.3769166650052
128,2008-08-19 10:27:54,B0018,128,10097.844,3.1862929955549997,4.202597283988021,-3.596278814055823,1.521558251417876,25.12735529609495,2774.719,2.3062728144586413,4.185280284017658,-2.01421415925087,0.011629893425885716,31.295019295352862,1.3686586323935683,73.78195670433692
129,2008-08-19 14:05:26,B0018,129,10083.016,3.168863204192718,4.20355409015183,-3.572776342565241,1.5226115192976604,25.6594793246311,2777.844,2.3471092023857154,4.186281579801858,-2.0128415184323125,0.001790405186493135,31.81846533166901,1.3627371779096438,73.46274160714678
130,2008-08-19 17:42:47,B0018,130,10090.813,3.1756695524084324,4.204756237994802,-3.5833326921636672,1.523990448179298,26.045548508382414,2781.125,2.4884289104730986,4.185356132672309,-2.014392678620289,0.004782655629114369,32.00067162597675,1.3634051133928073,73.49874882306875
131,2008-08-19 21:20:19,B0018,131,9930.265,3.1947620970735233,4.203717503977368,-3.612512571743115,1.5215290976307694,26.00215346022804,2760.906,2.3992178234155577,4.181406543107895,-2.012835608795986,0.004238943215349039,31.73992229230571,1.3518646035305233,72.87662042753458
132,2008-08-20 02:06:37,B0018,132,10440.172,3.327416602885117,4.203240633615815,-3.821018440638059,1.5197423901620675,24.827762393081734,2753.25,2.2786338886500292,4.185252405343103,-2.011864019911752,0.003419727085108473,31.52613649688221,1.3547969729652622,73.03469925709389
133,2008-08-20 05:49:31,B0018,133,9985.172,3.1744676224724424,4.202842541373347,-3.584746455118629,1.5207526729711982,25.37597644051525,2742.843,2.3655846763383734,4.185763363191996,-2.0128686821286053,0.003082458417792545,31.27624493654335,1.341051440640485,72.29370201580872
0,2009-02-13 19:35:35,B0026,0,10806.079,2.832776795265265,4.202087184399668,-3.0711430147814576,1.5210667967813098,27.491919620285874,6515.422000000006,1.98069037313681,4.185453870728775,-4.027935564812271,0.002538134600464907,32.764485625071856,1.8132504303869899,100.0
1,2009-02-14 01:02:23,B0026,1,10807.328,2.9246526016841714,4.201800406214022,-3.196598874168277,1.5188620532080546,27.32074949672835,6516.219,1.9296821070764223,4.191986600147927,-4.029362314258353,0.002675384267946554,32.560591865941106,1.8149760087078302,100.09516491996486
2,2009-02-14 05:53:30,B0026,2,10806.312,2.950410883770796,4.202590791366118,-3.224705889644605,1.520930837350663,27.361389878771373,6489.5,2.169258771295841,4.19141376026019,-4.027846247982629,0.0022300953649009077,32.70948277164228,1.8135354175561993,100.01571692273905
3,2009-02-14 10:44:11,B0026,3,10807.906,2.9973752315258375,4.2018763992449575,-3.296027590611385,1.5200041244206388,27.601206488801058,6471.25,1.898741105703338,4.188502919522219,-4.028749226179444,0.0031754521995803935,32.89402601565415,1.815149273310334,100.10472039005329
4,2009-02-14 15:34:35,B0026,4,10800.765,2.9731465276425744,4.201993794143828,-3.273301036900925,1.5195805140047465,27.5560338652473,6466.672,1.9095478812878097,4.191429313781171,-4.028704122042971,0.002372958802629003,32.88851048708752,1.8142913014068198,100.05740359976684
5,2009-02-14 21:00:31,B0026,5,10773.265,2.9958003675226386,4.201858302742679,-3.284921216334164,1.5185016522026362,27.483089825071854,6410.672,2.0442560844271522,3.9865474622465253,-4.028710959917574,0.004266984341373865,31.60887613480477,1.3863373424430125,76.45592242584694
6,2009-02-18 13:12:53,B0026,6,10764.344,2.8849872666842904,4.202694701543434,-3.1370831281453335,1.5181937890602635,27.309402384402443,6474.156,1.8584184081271529,4.1842030048921135,-4.028058491701451,0.007320773684125001,32.4909596779559,1.8165277958816064,100.18074533112986
8,2009-02-18 22:20:01,B0026,8,9102.89,3.332430691295955,4.202183958735513,-3.743932693127008,1.5183175619851816,28.527652725059767,6460.75,1.9288388497995346,4.189253474215399,-4.028495234172356,0.0024839459442753376,32.63416073863936,1.8085638576011063,99.74153747836787
9,2009-02-19 02:41:52,B0026,9,10559.0,2.973629811457723,4.202226090456463,-3.2546875881533177,1.521091978409914,27.471980359822368,6448.907,1.935441772448038,4.190404777859946,-4.027850787866815,0.003353708617280294,32.646683898798194,1.804936077644182,99.54146693675217
10,2009-02-19 07:27:48,B0026,10,10581.078,2.984531055157063,4.202372950858189,-3.274243245052643,1.5211351653068614,27.52843405854803,6447.125,2.0842440571468894,4.188068725985081,-4.03024351282461,0.0049785783479378365,32.95341147758712,1.8049315924982108,99.5412195828348
11,2009-02-19 12:49:48,B0026,11,10564.297,3.0194646976638975,4.202757427090655,-3.3254110633626706,1.5205898776616324,27.84553677808042,6431.219,1.8964443776301838,4.137907749692748,-4.0277523093513175,0.0035022633535197072,32.14122281811958,1.717679232699393,94.7292885700736
12,2009-02-20 12:08:44,B0026,12,10670.063,2.96014879721541,4.202775404275562,-3.241818151787191,1.5259771005400848,27.23010445674317,6442.203,2.0399077334404954,4.186123854255208,-4.028862296598938,0.002465421576114108,32.73498021932445,1.809804813280106,99.80997566308871
13,2009-02-20 17:32:10,B0026,13,10422.984,2.9984653712668656,4.20261708253693,-3.2903580516745143,1.520222364403462,27.833972253494277,6427.079,2.1312634408664395,4.1900980869893365,-4.027646271570473,0.007179850996485138,33.0777254348539,1.806556213274488,99.63081673660085
14,2009-02-20 22:15:30,B0026,14,10580.156000000003,3.0166436371234946,4.201942008053539,-3.3166842693346408,1.520187846478655,27.9024692717537,6417.156,1.8782785619868927,4.18806162606315,-4.029328017656563,0.0061861294480158755,33.067457381369145,1.7938155707698507,98.92817565122589
15,2009-02-21 03:01:18,B0026,15,10479.5,3.0076314714353134,4.202067105911768,-3.2942604460344587,1.5182314031394977,27.777276852327695,6398.907,1.9640553148703692,4.1883484559434,-4.029272047274109,0.005741252990129893,32.902717226956746,1.799304949381792,99.23091257713247
16,2009-02-21 07:45:07,B0026,16,10589.297,3.0257151283362127,4.201825814994342,-3.3160113739909387,1.5200624531353446,27.68879231661925,6384.75,1.9028600928182506,4.18723267594963,-4.028750889542927,0.0039839523366369525,33.04143942038261,1.7842197448470132,98.3989698800854
17,2009-02-21 13:06:17,B0026,17,10748.938,3.0365924218482068,4.202022144021714,-3.326511162483801,1.5208505167345172,27.80239625420814,6284.063,2.066791178782658,4.116319031433004,-4.027668196882973,0.005249192243253369,33.28920270851618,1.6818819918515189,92.7550857656527
18,2009-03-02 18:52:27,B0026,18,10225.11,2.9079423803915856,4.203084357142175,-3.1413407702818965,1.5235531668030058,28.31329904657268,6370.937000000005,2.1735697218309302,4.1829771605808554,-4.027827958238032,0.0037481053878815466,33.31828122927918,1.8007519383961936,99.31071341380414
19,2009-03-03 00:07:20,B0026,19,10270.453,2.9602739974322856,4.202653065693642,-3.2205903131037648,1.5215577769055075,28.09713693269282,6359.812,1.8699981350012518,4.188680037627242,-4.02962982115965,0.00515289392316887,33.24546150252619,1.795972684272296,99.04713955528987
20,2009-03-03 04:47:03,B0026,20,10255.313,2.9553031060736643,4.202713794989016,-3.2213343315301035,1.5213907964433204,27.964173585934454,6346.156,1.834360851438286,4.189566172290167,-4.028266984927104,0.002527081159935938,33.19381621015531,1.7931026940553298,98.8888607996988
21,2009-03-03 09:26:17,B0026,21,10284.375,2.975299581249589,4.201977126513724,-3.2540241868870248,1.5200313246981927,27.862827225518917,6328.172,1.8588013920189892,4.191202777072821,-4.029480151507068,0.0037213046467527502,32.950371591621256,1.8010267542068712,99.32586939039028
22,2009-03-03 14:05:44,B0026,22,10313.407,2.9949295499050885,4.202641570101522,-3.288554864215493,1.5229408616967404,27.64347468228405,6326.062,2.1656553710973343,4.18738502716279,-4.028789778263289,0.00353301902756691,32.98142836772341,1.7824572301269948,98.30176793321245
24,2009-03-05 15:57:39,B0026,24,7543.469,3.430961370310281,4.202409837925387,-3.906619865547418,1.5200611109817919,27.36130959129505,6352.843,2.161441726851442,4.187376898822461,-4.028805091889541,0.00591276904559493,32.285643510120714,1.7959303030608789,99.04480224927262
25,2009-03-05 20:27:37,B0026,25,10274.11,2.9866017165076384,4.202264884807924,-3.2695123614777497,1.519762771162303,27.140579379785628,6309.172000000006,1.8357784756785414,4.187719914558781,-4.028118554798276,0.004736714019873918,32.40988062398286,1.7783142127341003,98.07328226330914
26,2009-03-06 01:06:35,B0026,26,10359.328,2.980175205124189,4.204153011333796,-3.2529044548962847,1.518605255501646,27.155323832349467,6284.297,1.7730752055194368,4.187714468300498,-4.032124737768037,0.00542191560161902,32.395070835603484,1.771719092984802,97.70956417788777
27,2009-03-06 05:46:35,B0026,27,10312.172,3.002160250415568,4.20206545317209,-3.2944740487375097,1.520046432467429,27.067975971835228,6265.969,1.8034969218504175,4.1886348865652785,-4.029296562552747,0.004076928573911276,32.48055490141574,1.7790749489536772,98.11523654644776
28,2009-03-06 10:25:28,B0026,28,10450.047,3.0276617227202913,4.202124785727075,-3.3234059059565335,1.5206176460014107,27.020317442985014,6266.641,1.8019162984387032,4.188731148597371,-4.029143714811075,0.004842197764890287,32.39831599080119,1.7733229782464675,97.79801777672812
29,2009-03-06 15:42:28,B0026,29,10603.313,3.053531528083009,4.202948231476456,-3.3626339476129306,1.519812521229973,27.39029288041659,6198.75,2.094755756018166,4.16813557610843,-4.028758416480095,0.003813682948653234,32.5316653403438,1.768754111010884,97.5460466667801
0,2009-02-13 19:35:35,B0027,0,10806.079,2.919266786110106,4.214718602709106,-2.2580306043594067,1.4974570691937723,27.572556781407965,6515.422000000006,2.4407952016086623,4.201942981365258,-3.9783143078898098,0.003323509431851215,33.531461449042084,1.8233077742149364,100.0
1,2009-02-14 01:02:23,B0027,1,10807.328,2.9935673827421247,4.214620127189335,-2.2577161510149906,1.496094409669627,27.426506912059374,6516.219,2.4193060956450503,4.206957767652323,-3.9768925426133843,0.0033952109005791044,33.768115475386416,1.8142384651167962,99.50259033464357
2,2009-02-14 05:53:30,B0027,2,10806.312,2.978398844179535,4.214626348821452,-2.2580492242842714,1.4976200554671404,27.367887358203696,6489.5,2.4982363525248754,4.206087528624208,-3.9768476817269596,0.004058825730750291,34.0575363030056,1.8128596793130867,99.4269703091488
3,2009-02-14 10:44:11,B0027,3,10807.906,3.025996574835,4.2146997692151595,-2.2582507546107364,1.4951163728455084,27.683525850245356,6471.25,2.4798358184535396,4.206597549468143,-3.9770011933599085,0.0032144239681810545,34.34311925332076,1.8144242446739973,99.5127794842665
4,2009-02-14 15:34:35,B0027,4,10800.765,3.0195156758771398,4.214699222693123,-2.257560424957145,1.4948643273674942,27.711883966676037,6466.672,2.4669313816061296,4.206708529635488,-3.975861081535826,0.0026358337984817106,34.3900563067441,1.812800333853042,99.4237154850931
5,2009-02-14 21:00:31,B0027,5,10773.265,3.0260064406089318,4.214591094775216,-2.2584143358132294,1.4954629097975392,27.621253412790008,6410.672,2.492471012096456,4.182675464297748,-3.976047513456661,0.004539629204396564,34.16207101391941,1.7946038703195293,98.42572360512388
6,2009-02-18 13:12:53,B0027,6,10764.344,3.016401946410429,4.214587608217131,-2.2579628740533155,1.4951983522368864,27.457331771062783,6474.156,2.4232193266263646,4.202445131277022,-3.976869439992001,0.0038870252283919613,33.65117316898919,1.816519171293833,99.62767652191762
8,2009-02-18 22:20:01,B0027,8,9102.89,3.385830471846611,4.214642748985721,-2.256549827004724,1.4952106345773697,28.662816373135662,6460.75,2.4791120561344835,4.207150334625055,-3.9771945719805046,0.003203472704923935,33.993154419553875,1.8198335565190242,99.80945522500127
9,2009-02-19 02:41:52,B0027,9,10559.0,3.017822101489728,4.214671315701383,-2.257977731242096,1.4980731471537578,27.648509159182588,6448.907,2.4281027036480562,4.206634870908589,-3.9769324995805095,0.003644913267306345,34.121102900157744,1.816980986440728,99.65300494718
10,2009-02-19 07:27:48,B0027,10,10581.078,3.013774931864697,4.214635129128317,-2.2565065501574497,1.4983258057526017,27.71423443658919,6447.125,2.4202095510772232,4.206620391551443,-3.9758459422284784,0.003066801674998059,34.521504581092735,1.8047602710768988,98.98275522101453
